arch_id,layer_num,layer_type,units,activation,dropout_rate,reward,accuracy,complexity,complexity_epochs,completed,termination_reason
0,1,dense,16.0,swish,,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,2,dropout,,,0.5,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,3,dense,8.0,relu,,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,4,dense,512.0,swish,,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,5,dense,8.0,selu,,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,6,dense,16.0,elu,,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,7,dropout,,,0.0,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,8,dense,64.0,relu,,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,9,dense,128.0,swish,,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,10,dense,512.0,sigmoid,,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,11,dense,64.0,relu,,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
0,12,dense,128.0,elu,,62.655362816581494,53.31973433494568,94.69185781194716,96.0,True,stop
1,1,dense,16.0,swish,,0.0,,,,False,incomplete
1,2,dropout,,,0.5,0.0,,,,False,incomplete
1,3,dense,8.0,relu,,0.0,,,,False,incomplete
1,4,dense,512.0,swish,,0.0,,,,False,incomplete
1,5,dense,8.0,selu,,0.0,,,,False,incomplete
1,6,dense,16.0,elu,,0.0,,,,False,incomplete
1,7,dropout,,,0.0,0.0,,,,False,incomplete
1,8,dense,64.0,relu,,0.0,,,,False,incomplete
1,9,dense,128.0,swish,,0.0,,,,False,incomplete
1,10,dense,512.0,sigmoid,,0.0,,,,False,incomplete
1,11,dense,64.0,relu,,0.0,,,,False,incomplete
1,12,dense,128.0,elu,,0.0,,,,False,incomplete
2,1,dense,64.0,elu,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,2,batchnorm,,,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,3,dense,64.0,swish,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,4,dense,512.0,tanh,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,5,dense,256.0,relu,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,6,dense,8.0,relu,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,7,dropout,,,0.0,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,8,dense,8.0,relu,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,9,dense,64.0,tanh,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,10,dense,32.0,tanh,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,11,dense,256.0,tanh,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
2,12,dense,64.0,swish,,62.65511324708383,53.31973433494568,91.57223909120935,96.0,True,max_dense
3,1,dense,64.0,elu,,0.0,,,,False,incomplete
3,2,batchnorm,,,,0.0,,,,False,incomplete
3,3,dense,64.0,swish,,0.0,,,,False,incomplete
3,4,dense,512.0,tanh,,0.0,,,,False,incomplete
3,5,dense,256.0,relu,,0.0,,,,False,incomplete
3,6,dense,8.0,relu,,0.0,,,,False,incomplete
3,7,dropout,,,0.0,0.0,,,,False,incomplete
3,8,dense,8.0,relu,,0.0,,,,False,incomplete
3,9,dense,64.0,tanh,,0.0,,,,False,incomplete
3,10,dense,32.0,tanh,,0.0,,,,False,incomplete
3,11,dense,256.0,tanh,,0.0,,,,False,incomplete
3,12,dense,64.0,swish,,0.0,,,,False,incomplete
4,1,dense,64.0,swish,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
4,2,dense,8.0,selu,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
4,3,dense,128.0,selu,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
4,4,dense,32.0,relu,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
4,5,dense,16.0,sigmoid,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
4,6,dense,8.0,elu,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
4,7,dense,64.0,tanh,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
4,8,dense,8.0,relu,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
4,9,dense,64.0,swish,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
4,10,batchnorm,,,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
4,11,dense,16.0,tanh,,62.65574983755572,53.31973433494568,99.52961998976375,96.0,True,max_dense
5,1,dense,64.0,swish,,0.0,,,,False,incomplete
5,2,dense,8.0,selu,,0.0,,,,False,incomplete
5,3,dense,128.0,selu,,0.0,,,,False,incomplete
5,4,dense,32.0,relu,,0.0,,,,False,incomplete
5,5,dense,16.0,sigmoid,,0.0,,,,False,incomplete
5,6,dense,8.0,elu,,0.0,,,,False,incomplete
5,7,dense,64.0,tanh,,0.0,,,,False,incomplete
5,8,dense,8.0,relu,,0.0,,,,False,incomplete
5,9,dense,64.0,swish,,0.0,,,,False,incomplete
5,10,batchnorm,,,,0.0,,,,False,incomplete
5,11,dense,16.0,tanh,,0.0,,,,False,incomplete
6,1,dense,16.0,sigmoid,,62.6557060284273,53.31973433494568,98.9820058845825,96.0,True,stop
6,2,dense,8.0,sigmoid,,62.6557060284273,53.31973433494568,98.9820058845825,96.0,True,stop
6,3,dropout,,,0.5,62.6557060284273,53.31973433494568,98.9820058845825,96.0,True,stop
6,4,dense,32.0,swish,,62.6557060284273,53.31973433494568,98.9820058845825,96.0,True,stop
6,5,dense,32.0,selu,,62.6557060284273,53.31973433494568,98.9820058845825,96.0,True,stop
6,6,dense,128.0,swish,,62.6557060284273,53.31973433494568,98.9820058845825,96.0,True,stop
6,7,dense,8.0,sigmoid,,62.6557060284273,53.31973433494568,98.9820058845825,96.0,True,stop
6,8,dense,32.0,sigmoid,,62.6557060284273,53.31973433494568,98.9820058845825,96.0,True,stop
6,9,dense,256.0,selu,,62.6557060284273,53.31973433494568,98.9820058845825,96.0,True,stop
6,10,dense,32.0,swish,,62.6557060284273,53.31973433494568,98.9820058845825,96.0,True,stop
7,1,dense,16.0,sigmoid,,0.0,,,,False,incomplete
7,2,dense,8.0,sigmoid,,0.0,,,,False,incomplete
7,3,dropout,,,0.5,0.0,,,,False,incomplete
7,4,dense,32.0,swish,,0.0,,,,False,incomplete
7,5,dense,32.0,selu,,0.0,,,,False,incomplete
7,6,dense,128.0,swish,,0.0,,,,False,incomplete
7,7,dense,8.0,sigmoid,,0.0,,,,False,incomplete
7,8,dense,32.0,sigmoid,,0.0,,,,False,incomplete
7,9,dense,256.0,selu,,0.0,,,,False,incomplete
7,10,dense,32.0,swish,,0.0,,,,False,incomplete
8,1,dense,32.0,sigmoid,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
8,2,dense,128.0,tanh,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
8,3,dense,256.0,swish,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
8,4,dense,8.0,relu,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
8,5,dense,128.0,elu,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
8,6,dense,8.0,relu,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
8,7,dense,64.0,sigmoid,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
8,8,dense,16.0,elu,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
8,9,batchnorm,,,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
8,10,dense,128.0,sigmoid,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
8,11,dense,64.0,relu,,62.65560383402094,53.31973433494568,97.70457580497005,96.0,True,max_dense
9,1,dense,32.0,sigmoid,,0.0,,,,False,incomplete
9,2,dense,128.0,tanh,,0.0,,,,False,incomplete
9,3,dense,256.0,swish,,0.0,,,,False,incomplete
9,4,dense,8.0,relu,,0.0,,,,False,incomplete
9,5,dense,128.0,elu,,0.0,,,,False,incomplete
9,6,dense,8.0,relu,,0.0,,,,False,incomplete
9,7,dense,64.0,sigmoid,,0.0,,,,False,incomplete
9,8,dense,16.0,elu,,0.0,,,,False,incomplete
9,9,batchnorm,,,,0.0,,,,False,incomplete
9,10,dense,128.0,sigmoid,,0.0,,,,False,incomplete
9,11,dense,64.0,relu,,0.0,,,,False,incomplete
10,1,dense,256.0,swish,,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
10,2,dense,8.0,elu,,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
10,3,dropout,,,0.2,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
10,4,dense,8.0,tanh,,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
10,5,dense,64.0,sigmoid,,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
10,6,dense,512.0,sigmoid,,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
10,7,dense,128.0,sigmoid,,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
10,8,dense,64.0,swish,,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
10,9,dense,512.0,tanh,,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
10,10,dense,512.0,selu,,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
10,11,dense,8.0,sigmoid,,62.65438435892705,53.31973433494568,82.46113713127863,96.0,True,stop
11,1,dense,256.0,swish,,0.0,,,,False,incomplete
11,2,dense,8.0,elu,,0.0,,,,False,incomplete
11,3,dropout,,,0.2,0.0,,,,False,incomplete
11,4,dense,8.0,tanh,,0.0,,,,False,incomplete
11,5,dense,64.0,sigmoid,,0.0,,,,False,incomplete
11,6,dense,512.0,sigmoid,,0.0,,,,False,incomplete
11,7,dense,128.0,sigmoid,,0.0,,,,False,incomplete
11,8,dense,64.0,swish,,0.0,,,,False,incomplete
11,9,dense,512.0,tanh,,0.0,,,,False,incomplete
11,10,dense,512.0,selu,,0.0,,,,False,incomplete
11,11,dense,8.0,sigmoid,,0.0,,,,False,incomplete
12,1,dense,512.0,elu,,57.34395983620375,46.68026566505432,96.84130200380035,96.0,True,max_dense
12,2,dense,16.0,sigmoid,,57.34395983620375,46.68026566505432,96.84130200380035,96.0,True,max_dense
12,3,dense,512.0,relu,,57.34395983620375,46.68026566505432,96.84130200380035,96.0,True,max_dense
12,4,dense,8.0,sigmoid,,57.34395983620375,46.68026566505432,96.84130200380035,96.0,True,max_dense
12,5,dense,32.0,tanh,,57.34395983620375,46.68026566505432,96.84130200380035,96.0,True,max_dense
12,6,dense,64.0,selu,,57.34395983620375,46.68026566505432,96.84130200380035,96.0,True,max_dense
12,7,dense,256.0,swish,,57.34395983620375,46.68026566505432,96.84130200380035,96.0,True,max_dense
12,8,dense,8.0,relu,,57.34395983620375,46.68026566505432,96.84130200380035,96.0,True,max_dense
12,9,dense,32.0,selu,,57.34395983620375,46.68026566505432,96.84130200380035,96.0,True,max_dense
12,10,dense,512.0,elu,,57.34395983620375,46.68026566505432,96.84130200380035,96.0,True,max_dense
13,1,dense,512.0,elu,,0.0,,,,False,incomplete
13,2,dense,16.0,sigmoid,,0.0,,,,False,incomplete
13,3,dense,512.0,relu,,0.0,,,,False,incomplete
13,4,dense,8.0,sigmoid,,0.0,,,,False,incomplete
13,5,dense,32.0,tanh,,0.0,,,,False,incomplete
13,6,dense,64.0,selu,,0.0,,,,False,incomplete
13,7,dense,256.0,swish,,0.0,,,,False,incomplete
13,8,dense,8.0,relu,,0.0,,,,False,incomplete
13,9,dense,32.0,selu,,0.0,,,,False,incomplete
13,10,dense,512.0,elu,,0.0,,,,False,incomplete
14,1,dense,16.0,selu,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
14,2,dense,64.0,tanh,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
14,3,dense,64.0,selu,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
14,4,dense,16.0,sigmoid,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
14,5,dense,16.0,selu,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
14,6,dense,16.0,swish,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
14,7,batchnorm,,,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
14,8,dense,16.0,elu,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
14,9,dense,128.0,elu,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
14,10,dense,128.0,sigmoid,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
14,11,dense,8.0,relu,,62.65569556694729,53.31973433494568,98.85123738432745,96.0,True,max_dense
15,1,dense,16.0,selu,,0.0,,,,False,incomplete
15,2,dense,64.0,tanh,,0.0,,,,False,incomplete
15,3,dense,64.0,selu,,0.0,,,,False,incomplete
15,4,dense,16.0,sigmoid,,0.0,,,,False,incomplete
15,5,dense,16.0,selu,,0.0,,,,False,incomplete
15,6,dense,16.0,swish,,0.0,,,,False,incomplete
15,7,batchnorm,,,,0.0,,,,False,incomplete
15,8,dense,16.0,elu,,0.0,,,,False,incomplete
15,9,dense,128.0,elu,,0.0,,,,False,incomplete
15,10,dense,128.0,sigmoid,,0.0,,,,False,incomplete
15,11,dense,8.0,relu,,0.0,,,,False,incomplete
16,1,dense,64.0,selu,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,2,dropout,,,0.0,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,3,dense,64.0,tanh,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,4,dropout,,,0.2,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,5,dense,256.0,selu,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,6,dropout,,,0.5,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,7,dense,128.0,selu,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,8,dense,128.0,relu,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,9,dense,8.0,selu,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,10,dense,16.0,tanh,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,11,dense,8.0,relu,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,12,dense,256.0,relu,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,13,dense,64.0,selu,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
16,14,batchnorm,,,,62.65539925527452,53.31973433494568,96.11787317976719,95.0,True,max_dense
17,1,dense,64.0,selu,,0.0,,,,False,incomplete
17,2,dropout,,,0.0,0.0,,,,False,incomplete
17,3,dense,64.0,tanh,,0.0,,,,False,incomplete
17,4,dropout,,,0.2,0.0,,,,False,incomplete
17,5,dense,256.0,selu,,0.0,,,,False,incomplete
17,6,dropout,,,0.5,0.0,,,,False,incomplete
17,7,dense,128.0,selu,,0.0,,,,False,incomplete
17,8,dense,128.0,relu,,0.0,,,,False,incomplete
17,9,dense,8.0,selu,,0.0,,,,False,incomplete
17,10,dense,16.0,tanh,,0.0,,,,False,incomplete
17,11,dense,8.0,relu,,0.0,,,,False,incomplete
17,12,dense,256.0,relu,,0.0,,,,False,incomplete
17,13,dense,64.0,selu,,0.0,,,,False,incomplete
17,14,batchnorm,,,,0.0,,,,False,incomplete
18,1,dense,8.0,swish,,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
18,2,dense,32.0,elu,,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
18,3,dense,512.0,relu,,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
18,4,dense,16.0,sigmoid,,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
18,5,dense,64.0,elu,,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
18,6,dense,128.0,tanh,,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
18,7,dense,256.0,swish,,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
18,8,dense,16.0,tanh,,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
18,9,dense,64.0,relu,,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
18,10,dropout,,,0.2,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
18,11,dense,16.0,relu,,62.65553759590965,53.31973433494568,96.87659941389491,96.0,True,max_dense
19,1,dense,8.0,swish,,0.0,,,,False,incomplete
19,2,dense,32.0,elu,,0.0,,,,False,incomplete
19,3,dense,512.0,relu,,0.0,,,,False,incomplete
19,4,dense,16.0,sigmoid,,0.0,,,,False,incomplete
19,5,dense,64.0,elu,,0.0,,,,False,incomplete
19,6,dense,128.0,tanh,,0.0,,,,False,incomplete
19,7,dense,256.0,swish,,0.0,,,,False,incomplete
19,8,dense,16.0,tanh,,0.0,,,,False,incomplete
19,9,dense,64.0,relu,,0.0,,,,False,incomplete
19,10,dropout,,,0.2,0.0,,,,False,incomplete
19,11,dense,16.0,relu,,0.0,,,,False,incomplete
20,1,dense,64.0,relu,,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
20,2,dense,32.0,tanh,,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
20,3,dense,128.0,selu,,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
20,4,dense,64.0,tanh,,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
20,5,dense,256.0,relu,,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
20,6,dense,128.0,tanh,,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
20,7,dense,8.0,elu,,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
20,8,dropout,,,0.2,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
20,9,dense,256.0,relu,,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
20,10,dense,256.0,relu,,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
20,11,dense,512.0,relu,,62.65488758569862,53.31973433494568,88.75147177593877,96.0,True,max_dense
21,1,dense,64.0,relu,,0.0,,,,False,incomplete
21,2,dense,32.0,tanh,,0.0,,,,False,incomplete
21,3,dense,128.0,selu,,0.0,,,,False,incomplete
21,4,dense,64.0,tanh,,0.0,,,,False,incomplete
21,5,dense,256.0,relu,,0.0,,,,False,incomplete
21,6,dense,128.0,tanh,,0.0,,,,False,incomplete
21,7,dense,8.0,elu,,0.0,,,,False,incomplete
21,8,dropout,,,0.2,0.0,,,,False,incomplete
21,9,dense,256.0,relu,,0.0,,,,False,incomplete
21,10,dense,256.0,relu,,0.0,,,,False,incomplete
21,11,dense,512.0,relu,,0.0,,,,False,incomplete
22,1,dense,64.0,sigmoid,,57.34376763003999,46.68026566505432,94.43872495669764,96.0,True,max_dense
22,2,dense,32.0,relu,,57.34376763003999,46.68026566505432,94.43872495669764,96.0,True,max_dense
22,3,dense,512.0,sigmoid,,57.34376763003999,46.68026566505432,94.43872495669764,96.0,True,max_dense
22,4,dense,16.0,tanh,,57.34376763003999,46.68026566505432,94.43872495669764,96.0,True,max_dense
22,5,dense,64.0,tanh,,57.34376763003999,46.68026566505432,94.43872495669764,96.0,True,max_dense
22,6,dense,256.0,selu,,57.34376763003999,46.68026566505432,94.43872495669764,96.0,True,max_dense
22,7,dense,256.0,selu,,57.34376763003999,46.68026566505432,94.43872495669764,96.0,True,max_dense
22,8,dense,64.0,selu,,57.34376763003999,46.68026566505432,94.43872495669764,96.0,True,max_dense
22,9,dense,8.0,tanh,,57.34376763003999,46.68026566505432,94.43872495669764,96.0,True,max_dense
22,10,dense,256.0,tanh,,57.34376763003999,46.68026566505432,94.43872495669764,96.0,True,max_dense
23,1,dense,64.0,sigmoid,,0.0,,,,False,incomplete
23,2,dense,32.0,relu,,0.0,,,,False,incomplete
23,3,dense,512.0,sigmoid,,0.0,,,,False,incomplete
23,4,dense,16.0,tanh,,0.0,,,,False,incomplete
23,5,dense,64.0,tanh,,0.0,,,,False,incomplete
23,6,dense,256.0,selu,,0.0,,,,False,incomplete
23,7,dense,256.0,selu,,0.0,,,,False,incomplete
23,8,dense,64.0,selu,,0.0,,,,False,incomplete
23,9,dense,8.0,tanh,,0.0,,,,False,incomplete
23,10,dense,256.0,tanh,,0.0,,,,False,incomplete
24,1,dense,16.0,tanh,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
24,2,dense,256.0,relu,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
24,3,dense,16.0,relu,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
24,4,dense,8.0,sigmoid,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
24,5,dense,256.0,relu,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
24,6,dense,256.0,relu,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
24,7,dense,8.0,tanh,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
24,8,dense,16.0,sigmoid,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
24,9,batchnorm,,,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
24,10,dense,8.0,sigmoid,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
24,11,dense,16.0,selu,,62.65551952363568,53.31973433494568,96.65069598928976,96.0,True,max_dense
25,1,dense,16.0,tanh,,0.0,,,,False,incomplete
25,2,dense,256.0,relu,,0.0,,,,False,incomplete
25,3,dense,16.0,relu,,0.0,,,,False,incomplete
25,4,dense,8.0,sigmoid,,0.0,,,,False,incomplete
25,5,dense,256.0,relu,,0.0,,,,False,incomplete
25,6,dense,256.0,relu,,0.0,,,,False,incomplete
25,7,dense,8.0,tanh,,0.0,,,,False,incomplete
25,8,dense,16.0,sigmoid,,0.0,,,,False,incomplete
25,9,batchnorm,,,,0.0,,,,False,incomplete
25,10,dense,8.0,sigmoid,,0.0,,,,False,incomplete
25,11,dense,16.0,selu,,0.0,,,,False,incomplete
26,1,dropout,,,0.5,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
26,2,dense,512.0,elu,,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
26,3,dense,256.0,selu,,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
26,4,dense,64.0,swish,,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
26,5,dense,256.0,selu,,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
26,6,dense,16.0,elu,,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
26,7,dense,32.0,selu,,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
26,8,dense,512.0,tanh,,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
26,9,dense,128.0,tanh,,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
26,10,dense,32.0,tanh,,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
26,11,dense,256.0,selu,,62.654847649200335,53.31973433494568,88.25226554745863,96.0,True,max_dense
27,1,dropout,,,0.5,0.0,,,,False,incomplete
27,2,dense,512.0,elu,,0.0,,,,False,incomplete
27,3,dense,256.0,selu,,0.0,,,,False,incomplete
27,4,dense,64.0,swish,,0.0,,,,False,incomplete
27,5,dense,256.0,selu,,0.0,,,,False,incomplete
27,6,dense,16.0,elu,,0.0,,,,False,incomplete
27,7,dense,32.0,selu,,0.0,,,,False,incomplete
27,8,dense,512.0,tanh,,0.0,,,,False,incomplete
27,9,dense,128.0,tanh,,0.0,,,,False,incomplete
27,10,dense,32.0,tanh,,0.0,,,,False,incomplete
27,11,dense,256.0,selu,,0.0,,,,False,incomplete
28,1,dense,8.0,relu,,62.655361875317226,53.31973433494568,94.6800920085823,96.0,True,max_dense
28,2,dense,8.0,relu,,62.655361875317226,53.31973433494568,94.6800920085823,96.0,True,max_dense
28,3,dense,8.0,relu,,62.655361875317226,53.31973433494568,94.6800920085823,96.0,True,max_dense
28,4,dense,256.0,relu,,62.655361875317226,53.31973433494568,94.6800920085823,96.0,True,max_dense
28,5,dense,256.0,tanh,,62.655361875317226,53.31973433494568,94.6800920085823,96.0,True,max_dense
28,6,dense,64.0,tanh,,62.655361875317226,53.31973433494568,94.6800920085823,96.0,True,max_dense
28,7,dense,256.0,relu,,62.655361875317226,53.31973433494568,94.6800920085823,96.0,True,max_dense
28,8,dense,16.0,relu,,62.655361875317226,53.31973433494568,94.6800920085823,96.0,True,max_dense
28,9,dense,256.0,relu,,62.655361875317226,53.31973433494568,94.6800920085823,96.0,True,max_dense
28,10,dense,64.0,tanh,,62.655361875317226,53.31973433494568,94.6800920085823,96.0,True,max_dense
29,1,dense,8.0,relu,,0.0,,,,False,incomplete
29,2,dense,8.0,relu,,0.0,,,,False,incomplete
29,3,dense,8.0,relu,,0.0,,,,False,incomplete
29,4,dense,256.0,relu,,0.0,,,,False,incomplete
29,5,dense,256.0,tanh,,0.0,,,,False,incomplete
29,6,dense,64.0,tanh,,0.0,,,,False,incomplete
29,7,dense,256.0,relu,,0.0,,,,False,incomplete
29,8,dense,16.0,relu,,0.0,,,,False,incomplete
29,9,dense,256.0,relu,,0.0,,,,False,incomplete
29,10,dense,64.0,tanh,,0.0,,,,False,incomplete
30,1,dense,64.0,sigmoid,,57.34353543359141,46.68026566505432,91.53626934949395,96.0,True,stop
30,2,dense,8.0,elu,,57.34353543359141,46.68026566505432,91.53626934949395,96.0,True,stop
30,3,dense,128.0,selu,,57.34353543359141,46.68026566505432,91.53626934949395,96.0,True,stop
30,4,dense,512.0,selu,,57.34353543359141,46.68026566505432,91.53626934949395,96.0,True,stop
30,5,dense,256.0,relu,,57.34353543359141,46.68026566505432,91.53626934949395,96.0,True,stop
31,1,dense,64.0,sigmoid,,0.0,,,,False,incomplete
31,2,dense,8.0,elu,,0.0,,,,False,incomplete
31,3,dense,128.0,selu,,0.0,,,,False,incomplete
31,4,dense,512.0,selu,,0.0,,,,False,incomplete
31,5,dense,256.0,relu,,0.0,,,,False,incomplete
32,1,dense,512.0,selu,,62.65457247731456,53.31973433494568,84.81261697519685,96.0,True,max_dense
32,2,dense,256.0,relu,,62.65457247731456,53.31973433494568,84.81261697519685,96.0,True,max_dense
32,3,dense,256.0,swish,,62.65457247731456,53.31973433494568,84.81261697519685,96.0,True,max_dense
32,4,dense,8.0,tanh,,62.65457247731456,53.31973433494568,84.81261697519685,96.0,True,max_dense
32,5,dense,256.0,relu,,62.65457247731456,53.31973433494568,84.81261697519685,96.0,True,max_dense
32,6,dense,256.0,tanh,,62.65457247731456,53.31973433494568,84.81261697519685,96.0,True,max_dense
32,7,dense,256.0,relu,,62.65457247731456,53.31973433494568,84.81261697519685,96.0,True,max_dense
